sender,recipient,timestamp,department
peer0@enron.com,user_bottleneck@enron.com,2001-04-15T00:56:00Z,DCAR
user_bottleneck@enron.com,peer4@enron.com,2001-04-15T05:00:00Z,DST
peer5@enron.com,user_bottleneck@enron.com,2001-06-14T00:24:00Z,DCAR
peer0@enron.com,user_bottleneck@enron.com,2001-01-15T00:34:00Z,DCAR
user_stable@enron.com,peer4@enron.com,2001-05-15T04:00:00Z,DCAR
peer4@enron.com,user_bottleneck@enron.com,2001-06-14T00:53:00Z,DCAR
user_resigned@enron.com,peer2@enron.com,2001-03-16T15:30:00Z,DMI
user_fired@enron.com,peer2@enron.com,2001-01-16T16:00:00Z,DSE
user_resigned@enron.com,peer9@enron.com,2001-02-14T02:15:00Z,DMI
user_bottleneck@enron.com,peer4@enron.com,2001-02-14T05:00:00Z,DST
peer4@enron.com,user_bottleneck@enron.com,2001-05-15T00:15:00Z,DCAR
user_fired@enron.com,peer9@enron.com,2001-05-16T13:00:00Z,DSE
user_fired@enron.com,peer5@enron.com,2001-05-15T23:00:00Z,DSE
user_stable@enron.com,peer3@enron.com,2001-03-16T13:00:00Z,DCAR
user_resigned@enron.com,peer1@enron.com,2001-05-15T10:15:00Z,DMI
peer6@enron.com,user_bottleneck@enron.com,2001-02-14T00:36:00Z,DCAR
user_fired@enron.com,peer9@enron.com,2001-01-15T17:00:00Z,DSE
user_stable@enron.com,peer6@enron.com,2001-01-15T16:00:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-05-15T11:00:00Z,DMI
user_resigned@enron.com,peer2@enron.com,2001-03-16T00:30:00Z,DMI
user_fired@enron.com,peer6@enron.com,2001-03-16T14:00:00Z,DSE
user_fired@enron.com,peer5@enron.com,2001-05-15T13:00:00Z,DSE
user_promoted@enron.com,peer2@enron.com,2001-05-15T11:00:00Z,DMCT
user_isolated@enron.com,peer1@enron.com,2001-06-14T02:00:00Z,SCOM
peer6@enron.com,user_bottleneck@enron.com,2001-04-15T00:16:00Z,DCAR
user_resigned@enron.com,peer3@enron.com,2001-06-14T05:45:00Z,DMI
user_promoted@enron.com,peer2@enron.com,2001-02-14T11:00:00Z,DISQ
user_resigned@enron.com,peer1@enron.com,2001-04-15T00:15:00Z,DMI
peer7@enron.com,user_bottleneck@enron.com,2001-01-15T00:26:00Z,DCAR
user_promoted@enron.com,peer7@enron.com,2001-01-15T06:00:00Z,DISQ
user_fired@enron.com,peer7@enron.com,2001-02-15T21:00:00Z,DSE
peer3@enron.com,user_bottleneck@enron.com,2001-06-14T00:18:00Z,DCAR
peer7@enron.com,user_bottleneck@enron.com,2001-01-15T00:43:00Z,DCAR
user_promoted@enron.com,peer8@enron.com,2001-01-15T17:00:00Z,DISQ
user_bottleneck@enron.com,peer5@enron.com,2001-03-16T06:00:00Z,DST
user_resigned@enron.com,peer7@enron.com,2001-05-15T04:15:00Z,DMI
peer5@enron.com,user_bottleneck@enron.com,2001-02-14T00:35:00Z,DCAR
user_resigned@enron.com,peer0@enron.com,2001-06-14T02:30:00Z,DMI
peer6@enron.com,user_bottleneck@enron.com,2001-06-14T00:15:00Z,DCAR
user_fired@enron.com,peer5@enron.com,2001-03-17T19:00:00Z,DSE
user_promoted@enron.com,peer4@enron.com,2001-06-14T13:00:00Z,DMCT
user_resigned@enron.com,peer5@enron.com,2001-03-16T23:45:00Z,DMI
user_resigned@enron.com,peer7@enron.com,2001-06-14T01:45:00Z,DMI
user_fired@enron.com,peer5@enron.com,2001-05-16T09:00:00Z,DSE
user_stable@enron.com,peer9@enron.com,2001-06-14T19:00:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-04-15T01:00:00Z,DMI
user_fired@enron.com,peer2@enron.com,2001-01-15T20:00:00Z,DSE
peer6@enron.com,user_bottleneck@enron.com,2001-04-15T00:35:00Z,DCAR
user_resigned@enron.com,peer5@enron.com,2001-04-15T06:15:00Z,DMI
peer0@enron.com,user_bottleneck@enron.com,2001-05-15T00:23:00Z,DCAR
user_fired@enron.com,peer3@enron.com,2001-04-15T01:00:00Z,DSE
user_fired@enron.com,peer9@enron.com,2001-04-16T13:00:00Z,DSE
user_fired@enron.com,peer4@enron.com,2001-01-15T12:00:00Z,DSE
user_promoted@enron.com,peer9@enron.com,2001-06-14T08:00:00Z,DMCT
user_stable@enron.com,peer5@enron.com,2001-03-16T05:00:00Z,DCAR
user_fired@enron.com,peer1@enron.com,2001-05-16T15:00:00Z,DSE
user_resigned@enron.com,peer3@enron.com,2001-01-15T15:45:00Z,DMI
user_resigned@enron.com,peer2@enron.com,2001-03-16T10:30:00Z,DMI
user_bottleneck@enron.com,peer1@enron.com,2001-05-15T02:00:00Z,DST
user_resigned@enron.com,peer3@enron.com,2001-01-15T03:15:00Z,DMI
user_fired@enron.com,peer3@enron.com,2001-01-15T11:00:00Z,DSE
user_fired@enron.com,peer3@enron.com,2001-02-14T11:00:00Z,DSE
peer3@enron.com,user_bottleneck@enron.com,2001-01-15T00:28:00Z,DCAR
user_resigned@enron.com,peer9@enron.com,2001-06-14T07:15:00Z,DMI
user_fired@enron.com,peer6@enron.com,2001-05-16T10:00:00Z,DSE
user_stable@enron.com,peer8@enron.com,2001-01-15T08:00:00Z,DCAR
user_promoted@enron.com,peer7@enron.com,2001-05-15T06:00:00Z,DMCT
user_resigned@enron.com,peer2@enron.com,2001-05-15T08:00:00Z,DMI
peer2@enron.com,user_bottleneck@enron.com,2001-02-14T00:23:00Z,DCAR
user_stable@enron.com,peer1@enron.com,2001-02-14T01:00:00Z,DCAR
user_fired@enron.com,peer2@enron.com,2001-04-15T20:00:00Z,DSE
peer7@enron.com,user_bottleneck@enron.com,2001-05-15T00:52:00Z,DCAR
user_fired@enron.com,peer6@enron.com,2001-04-15T04:00:00Z,DSE
peer3@enron.com,user_bottleneck@enron.com,2001-06-14T00:13:00Z,DCAR
user_resigned@enron.com,peer9@enron.com,2001-03-16T19:45:00Z,DMI
user_resigned@enron.com,peer3@enron.com,2001-02-14T13:15:00Z,DMI
peer2@enron.com,user_bottleneck@enron.com,2001-06-14T00:35:00Z,DCAR
user_stable@enron.com,peer0@enron.com,2001-02-14T10:00:00Z,DCAR
user_fired@enron.com,peer2@enron.com,2001-01-15T10:00:00Z,DSE
peer6@enron.com,user_bottleneck@enron.com,2001-02-14T00:01:00Z,DCAR
user_resigned@enron.com,peer6@enron.com,2001-03-17T00:00:00Z,DMI
peer8@enron.com,user_bottleneck@enron.com,2001-06-14T00:39:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-06-14T06:00:00Z,DMI
user_resigned@enron.com,peer6@enron.com,2001-03-16T01:30:00Z,DMI
peer0@enron.com,user_bottleneck@enron.com,2001-04-15T00:17:00Z,DCAR
peer9@enron.com,user_bottleneck@enron.com,2001-02-14T00:31:00Z,DCAR
user_stable@enron.com,peer2@enron.com,2001-06-14T12:00:00Z,DCAR
user_fired@enron.com,peer8@enron.com,2001-01-15T06:00:00Z,DSE
user_fired@enron.com,peer2@enron.com,2001-02-14T10:00:00Z,DSE
peer5@enron.com,user_bottleneck@enron.com,2001-04-15T00:08:00Z,DCAR
user_resigned@enron.com,peer9@enron.com,2001-06-14T04:45:00Z,DMI
user_fired@enron.com,peer7@enron.com,2001-03-16T15:00:00Z,DSE
peer4@enron.com,user_bottleneck@enron.com,2001-02-14T00:13:00Z,DCAR
user_fired@enron.com,peer8@enron.com,2001-01-16T22:00:00Z,DSE
peer1@enron.com,user_bottleneck@enron.com,2001-05-15T00:57:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-03-16T16:00:00Z,DMI
user_fired@enron.com,peer5@enron.com,2001-01-15T03:00:00Z,DSE
user_bottleneck@enron.com,peer7@enron.com,2001-03-16T08:00:00Z,DST
user_bottleneck@enron.com,peer5@enron.com,2001-04-15T06:00:00Z,DST
peer1@enron.com,user_bottleneck@enron.com,2001-01-15T00:10:00Z,DCAR
user_fired@enron.com,peer9@enron.com,2001-04-15T07:00:00Z,DSE
user_promoted@enron.com,peer8@enron.com,2001-02-14T07:00:00Z,DISQ
user_resigned@enron.com,peer1@enron.com,2001-02-14T00:15:00Z,DMI
user_promoted@enron.com,peer1@enron.com,2001-06-14T00:00:00Z,DMCT
user_fired@enron.com,peer0@enron.com,2001-02-14T08:00:00Z,DSE
user_resigned@enron.com,peer2@enron.com,2001-01-15T20:30:00Z,DMI
peer2@enron.com,user_bottleneck@enron.com,2001-01-15T00:22:00Z,DCAR
user_resigned@enron.com,peer9@enron.com,2001-04-15T09:45:00Z,DMI
user_bottleneck@enron.com,peer6@enron.com,2001-01-15T07:00:00Z,DST
user_resigned@enron.com,peer4@enron.com,2001-06-14T08:30:00Z,DMI
user_resigned@enron.com,peer2@enron.com,2001-06-14T05:30:00Z,DMI
peer3@enron.com,user_bottleneck@enron.com,2001-05-15T00:10:00Z,DCAR
user_resigned@enron.com,peer2@enron.com,2001-02-14T23:00:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-04-15T14:30:00Z,DMI
peer5@enron.com,user_bottleneck@enron.com,2001-01-15T00:06:00Z,DCAR
user_resigned@enron.com,peer7@enron.com,2001-03-17T00:15:00Z,DMI
user_stable@enron.com,peer1@enron.com,2001-01-15T01:00:00Z,DCAR
user_resigned@enron.com,peer2@enron.com,2001-01-15T18:00:00Z,DMI
peer0@enron.com,user_bottleneck@enron.com,2001-03-16T00:29:00Z,DCAR
user_resigned@enron.com,peer1@enron.com,2001-06-14T10:15:00Z,DMI
peer5@enron.com,user_bottleneck@enron.com,2001-04-15T00:14:00Z,DCAR
peer8@enron.com,user_bottleneck@enron.com,2001-05-15T00:27:00Z,DCAR
user_stable@enron.com,peer0@enron.com,2001-06-14T10:00:00Z,DCAR
user_fired@enron.com,peer1@enron.com,2001-02-16T01:00:00Z,DSE
user_fired@enron.com,peer0@enron.com,2001-05-17T00:00:00Z,DSE
user_fired@enron.com,peer1@enron.com,2001-03-16T19:00:00Z,DSE
user_promoted@enron.com,peer8@enron.com,2001-06-14T07:00:00Z,DMCT
user_resigned@enron.com,peer5@enron.com,2001-02-14T06:15:00Z,DMI
user_fired@enron.com,peer6@enron.com,2001-03-16T04:00:00Z,DSE
peer3@enron.com,user_bottleneck@enron.com,2001-03-16T00:48:00Z,DCAR
peer9@enron.com,user_bottleneck@enron.com,2001-04-15T00:05:00Z,DCAR
user_resigned@enron.com,peer3@enron.com,2001-03-16T20:45:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-03-16T22:00:00Z,DMI
peer4@enron.com,user_bottleneck@enron.com,2001-06-14T00:06:00Z,DCAR
peer8@enron.com,user_bottleneck@enron.com,2001-06-14T00:05:00Z,DCAR
user_promoted@enron.com,peer0@enron.com,2001-04-15T19:00:00Z,DMCT
user_fired@enron.com,peer3@enron.com,2001-03-16T01:00:00Z,DSE
user_promoted@enron.com,peer5@enron.com,2001-05-15T04:00:00Z,DMCT
user_resigned@enron.com,peer2@enron.com,2001-03-16T03:00:00Z,DMI
user_fired@enron.com,peer9@enron.com,2001-03-17T13:00:00Z,DSE
user_resigned@enron.com,peer3@enron.com,2001-03-16T08:15:00Z,DMI
user_fired@enron.com,peer3@enron.com,2001-05-15T21:00:00Z,DSE
peer9@enron.com,user_bottleneck@enron.com,2001-05-15T00:03:00Z,DCAR
user_promoted@enron.com,peer1@enron.com,2001-03-16T00:00:00Z,DISQ
user_resigned@enron.com,peer1@enron.com,2001-05-15T07:45:00Z,DMI
user_promoted@enron.com,peer7@enron.com,2001-03-16T16:00:00Z,DISQ
user_bottleneck@enron.com,peer6@enron.com,2001-05-15T07:00:00Z,DST
user_bottleneck@enron.com,peer4@enron.com,2001-03-16T05:00:00Z,DST
user_resigned@enron.com,peer1@enron.com,2001-06-14T00:15:00Z,DMI
peer8@enron.com,user_bottleneck@enron.com,2001-02-14T00:19:00Z,DCAR
user_resigned@enron.com,peer5@enron.com,2001-01-15T13:45:00Z,DMI
user_promoted@enron.com,peer3@enron.com,2001-05-15T12:00:00Z,DMCT
user_resigned@enron.com,peer9@enron.com,2001-03-16T04:45:00Z,DMI
peer9@enron.com,user_bottleneck@enron.com,2001-03-16T00:02:00Z,DCAR
user_resigned@enron.com,peer7@enron.com,2001-04-15T16:45:00Z,DMI
user_fired@enron.com,peer7@enron.com,2001-04-15T15:00:00Z,DSE
user_resigned@enron.com,peer0@enron.com,2001-05-15T02:30:00Z,DMI
peer3@enron.com,user_bottleneck@enron.com,2001-01-15T00:48:00Z,DCAR
user_fired@enron.com,peer2@enron.com,2001-02-14T00:00:00Z,DSE
user_promoted@enron.com,peer9@enron.com,2001-04-15T18:00:00Z,DMCT
user_resigned@enron.com,peer4@enron.com,2001-04-15T18:30:00Z,DMI
user_fired@enron.com,peer7@enron.com,2001-02-14T05:00:00Z,DSE
user_stable@enron.com,peer0@enron.com,2001-04-15T10:00:00Z,DCAR
user_promoted@enron.com,peer2@enron.com,2001-06-14T11:00:00Z,DMCT
user_resigned@enron.com,peer0@enron.com,2001-05-15T00:00:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-03-17T00:30:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-03-16T17:00:00Z,DMI
peer6@enron.com,user_bottleneck@enron.com,2001-04-15T00:05:00Z,DCAR
peer6@enron.com,user_bottleneck@enron.com,2001-03-16T00:08:00Z,DCAR
user_fired@enron.com,peer1@enron.com,2001-03-17T15:00:00Z,DSE
user_resigned@enron.com,peer8@enron.com,2001-01-15T14:30:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-04-15T02:00:00Z,DMI
user_fired@enron.com,peer6@enron.com,2001-02-14T14:00:00Z,DSE
user_isolated@enron.com,peer0@enron.com,2001-02-14T01:00:00Z,SCOM
user_resigned@enron.com,peer3@enron.com,2001-05-15T10:45:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-05-15T07:00:00Z,DMI
peer0@enron.com,user_bottleneck@enron.com,2001-04-15T00:12:00Z,DCAR
user_promoted@enron.com,peer4@enron.com,2001-04-15T03:00:00Z,DMCT
peer2@enron.com,user_bottleneck@enron.com,2001-01-15T00:52:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-01-15T23:30:00Z,DMI
user_resigned@enron.com,peer3@enron.com,2001-05-15T05:45:00Z,DMI
user_resigned@enron.com,peer0@enron.com,2001-01-15T00:00:00Z,DMI
user_promoted@enron.com,peer0@enron.com,2001-05-15T09:00:00Z,DMCT
peer8@enron.com,user_bottleneck@enron.com,2001-01-15T00:11:00Z,DCAR
user_resigned@enron.com,peer6@enron.com,2001-02-14T21:30:00Z,DMI
user_promoted@enron.com,peer7@enron.com,2001-02-14T16:00:00Z,DISQ
user_fired@enron.com,peer8@enron.com,2001-02-15T02:00:00Z,DSE
user_resigned@enron.com,peer9@enron.com,2001-02-15T00:45:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-03-16T12:00:00Z,DMI
peer4@enron.com,user_bottleneck@enron.com,2001-05-15T00:27:00Z,DCAR
user_resigned@enron.com,peer8@enron.com,2001-05-15T14:30:00Z,DMI
user_fired@enron.com,peer5@enron.com,2001-03-16T03:00:00Z,DSE
peer2@enron.com,user_bottleneck@enron.com,2001-05-15T00:55:00Z,DCAR
user_stable@enron.com,peer6@enron.com,2001-03-16T16:00:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-01-15T06:00:00Z,DMI
user_stable@enron.com,peer4@enron.com,2001-01-15T14:00:00Z,DCAR
peer8@enron.com,user_bottleneck@enron.com,2001-05-15T00:08:00Z,DCAR
user_resigned@enron.com,peer6@enron.com,2001-05-15T09:00:00Z,DMI
user_bottleneck@enron.com,peer0@enron.com,2001-02-14T01:00:00Z,DST
user_resigned@enron.com,peer7@enron.com,2001-02-14T21:45:00Z,DMI
user_fired@enron.com,peer9@enron.com,2001-01-16T23:00:00Z,DSE
user_stable@enron.com,peer7@enron.com,2001-04-15T07:00:00Z,DCAR
peer5@enron.com,user_bottleneck@enron.com,2001-01-15T00:59:00Z,DCAR
user_promoted@enron.com,peer6@enron.com,2001-04-15T15:00:00Z,DMCT
user_resigned@enron.com,peer8@enron.com,2001-05-15T12:00:00Z,DMI
user_fired@enron.com,peer4@enron.com,2001-04-15T02:00:00Z,DSE
user_resigned@enron.com,peer5@enron.com,2001-02-14T11:15:00Z,DMI
peer5@enron.com,user_bottleneck@enron.com,2001-03-16T00:03:00Z,DCAR
user_resigned@enron.com,peer3@enron.com,2001-02-14T00:45:00Z,DMI
user_promoted@enron.com,peer9@enron.com,2001-05-15T08:00:00Z,DMCT
peer2@enron.com,user_bottleneck@enron.com,2001-02-14T00:38:00Z,DCAR
user_resigned@enron.com,peer9@enron.com,2001-04-15T04:45:00Z,DMI
user_stable@enron.com,peer7@enron.com,2001-02-14T17:00:00Z,DCAR
user_stable@enron.com,peer7@enron.com,2001-05-15T07:00:00Z,DCAR
peer2@enron.com,user_bottleneck@enron.com,2001-01-15T00:46:00Z,DCAR
user_fired@enron.com,peer3@enron.com,2001-01-15T21:00:00Z,DSE
peer7@enron.com,user_bottleneck@enron.com,2001-03-16T00:46:00Z,DCAR
user_fired@enron.com,peer1@enron.com,2001-02-14T09:00:00Z,DSE
peer1@enron.com,user_bottleneck@enron.com,2001-03-16T00:57:00Z,DCAR
user_fired@enron.com,peer3@enron.com,2001-05-16T17:00:00Z,DSE
user_resigned@enron.com,peer1@enron.com,2001-03-16T05:15:00Z,DMI
user_promoted@enron.com,peer4@enron.com,2001-05-15T13:00:00Z,DMCT
user_promoted@enron.com,peer8@enron.com,2001-05-15T17:00:00Z,DMCT
user_fired@enron.com,peer8@enron.com,2001-05-15T16:00:00Z,DSE
peer3@enron.com,user_bottleneck@enron.com,2001-01-15T00:14:00Z,DCAR
user_promoted@enron.com,peer5@enron.com,2001-01-15T14:00:00Z,DISQ
user_stable@enron.com,peer9@enron.com,2001-04-15T19:00:00Z,DCAR
user_stable@enron.com,peer4@enron.com,2001-03-16T04:00:00Z,DCAR
peer6@enron.com,user_bottleneck@enron.com,2001-06-14T00:20:00Z,DCAR
user_resigned@enron.com,peer1@enron.com,2001-01-15T12:45:00Z,DMI
user_fired@enron.com,peer3@enron.com,2001-04-15T21:00:00Z,DSE
user_resigned@enron.com,peer0@enron.com,2001-03-16T05:00:00Z,DMI
user_promoted@enron.com,peer1@enron.com,2001-04-15T00:00:00Z,DMCT
user_bottleneck@enron.com,peer1@enron.com,2001-01-15T02:00:00Z,DST
user_stable@enron.com,peer3@enron.com,2001-01-15T13:00:00Z,DCAR
user_resigned@enron.com,peer3@enron.com,2001-02-14T05:45:00Z,DMI
user_resigned@enron.com,peer6@enron.com,2001-03-16T14:00:00Z,DMI
user_resigned@enron.com,peer5@enron.com,2001-02-14T23:45:00Z,DMI
user_fired@enron.com,peer8@enron.com,2001-01-16T02:00:00Z,DSE
user_resigned@enron.com,peer4@enron.com,2001-04-15T11:00:00Z,DMI
user_promoted@enron.com,peer1@enron.com,2001-01-15T00:00:00Z,DISQ
user_fired@enron.com,peer4@enron.com,2001-03-16T02:00:00Z,DSE
peer3@enron.com,user_bottleneck@enron.com,2001-05-15T00:33:00Z,DCAR
user_resigned@enron.com,peer5@enron.com,2001-04-15T08:45:00Z,DMI
user_resigned@enron.com,peer7@enron.com,2001-06-14T06:45:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-03-16T04:30:00Z,DMI
peer3@enron.com,user_bottleneck@enron.com,2001-06-14T00:29:00Z,DCAR
user_fired@enron.com,peer4@enron.com,2001-03-17T18:00:00Z,DSE
peer6@enron.com,user_bottleneck@enron.com,2001-04-15T00:31:00Z,DCAR
user_fired@enron.com,peer1@enron.com,2001-01-17T01:00:00Z,DSE
peer9@enron.com,user_bottleneck@enron.com,2001-04-15T00:36:00Z,DCAR
peer1@enron.com,user_bottleneck@enron.com,2001-03-16T00:14:00Z,DCAR
user_stable@enron.com,peer6@enron.com,2001-03-16T06:00:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-05-15T13:30:00Z,DMI
peer6@enron.com,user_bottleneck@enron.com,2001-02-14T00:25:00Z,DCAR
user_resigned@enron.com,peer0@enron.com,2001-04-15T15:00:00Z,DMI
user_bottleneck@enron.com,peer3@enron.com,2001-03-16T04:00:00Z,DST
user_stable@enron.com,peer0@enron.com,2001-02-14T00:00:00Z,DCAR
user_promoted@enron.com,peer2@enron.com,2001-01-15T01:00:00Z,DISQ
peer3@enron.com,user_bottleneck@enron.com,2001-02-14T00:15:00Z,DCAR
peer9@enron.com,user_bottleneck@enron.com,2001-05-15T00:54:00Z,DCAR
user_promoted@enron.com,peer5@enron.com,2001-02-14T04:00:00Z,DISQ
peer5@enron.com,user_bottleneck@enron.com,2001-04-15T00:38:00Z,DCAR
user_stable@enron.com,peer5@enron.com,2001-06-14T15:00:00Z,DCAR
user_resigned@enron.com,peer3@enron.com,2001-02-14T23:15:00Z,DMI
user_resigned@enron.com,peer9@enron.com,2001-04-15T02:15:00Z,DMI
user_resigned@enron.com,peer1@enron.com,2001-02-14T12:45:00Z,DMI
user_stable@enron.com,peer3@enron.com,2001-04-15T13:00:00Z,DCAR
user_resigned@enron.com,peer0@enron.com,2001-01-15T22:30:00Z,DMI
user_resigned@enron.com,peer5@enron.com,2001-04-15T18:45:00Z,DMI
user_fired@enron.com,peer7@enron.com,2001-05-16T11:00:00Z,DSE
user_resigned@enron.com,peer7@enron.com,2001-01-15T11:45:00Z,DMI
user_resigned@enron.com,peer8@enron.com,2001-02-14T09:30:00Z,DMI
user_promoted@enron.com,peer9@enron.com,2001-06-14T18:00:00Z,DMCT
peer4@enron.com,user_bottleneck@enron.com,2001-02-14T00:43:00Z,DCAR
user_resigned@enron.com,peer1@enron.com,2001-01-15T20:15:00Z,DMI
user_resigned@enron.com,peer6@enron.com,2001-05-15T04:00:00Z,DMI
user_fired@enron.com,peer9@enron.com,2001-05-15T07:00:00Z,DSE
user_fired@enron.com,peer4@enron.com,2001-05-16T18:00:00Z,DSE
peer1@enron.com,user_bottleneck@enron.com,2001-06-14T00:45:00Z,DCAR
user_resigned@enron.com,peer4@enron.com,2001-04-15T16:00:00Z,DMI
user_fired@enron.com,peer0@enron.com,2001-05-16T14:00:00Z,DSE
